year,time,zone,BA,Unit Name,Unit Type,Description,nameplate_MW,Primary Fuel,State,County
2020,6360,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6361,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6362,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6363,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6364,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6365,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6366,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6367,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6368,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6369,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6370,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6371,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6372,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6373,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6374,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6375,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6376,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6377,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6378,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6379,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6380,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6381,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6382,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6383,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6384,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6385,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6386,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6387,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6388,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6389,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6390,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6391,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6392,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6393,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6394,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6395,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6396,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6397,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6398,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6399,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6400,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6401,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6402,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6403,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6404,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6405,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6406,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6407,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6408,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6409,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6410,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6411,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6412,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6413,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6414,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6415,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6416,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6417,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6418,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6419,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6420,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6421,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6422,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6423,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6424,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6425,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6426,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6427,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6428,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6429,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6430,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6431,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6432,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6433,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6434,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6435,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6436,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6437,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6438,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6439,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6440,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6441,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6442,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6443,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6444,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6445,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6446,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6447,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6448,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6449,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6450,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6451,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6452,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6453,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6454,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6455,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6456,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6457,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6458,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6459,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6460,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6461,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6462,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6463,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6464,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6465,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6466,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6467,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6468,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6469,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6470,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6471,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6472,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6473,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6474,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6475,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6476,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6477,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6478,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6479,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6480,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6481,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6482,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6483,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6484,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6485,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6486,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6487,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6488,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6489,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6490,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6491,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6492,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6493,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6494,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6495,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6496,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6497,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6498,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6499,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6500,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6501,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6502,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6503,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6504,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6505,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6506,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6507,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6508,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6509,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6510,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6511,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6512,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6513,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6514,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6515,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6516,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6517,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6518,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6519,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6520,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6521,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6522,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6523,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6524,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6525,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6526,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6527,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6528,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6529,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6530,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6531,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6532,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6533,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6534,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6535,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6536,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6537,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6538,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6539,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6540,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6541,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6542,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6543,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6544,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6545,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6546,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6547,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6548,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6549,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6550,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6551,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6552,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6553,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6554,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6555,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6556,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6557,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6558,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6559,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6560,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6561,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6562,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6563,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6564,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6565,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6566,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6567,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6568,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6569,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6570,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6571,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6572,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6573,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6574,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6575,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6576,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6577,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6578,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6579,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6580,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6581,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6582,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6583,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6584,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6585,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6586,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6587,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6588,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6589,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6590,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6591,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6592,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6593,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6594,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6595,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6596,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6597,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6598,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6599,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6600,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6601,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6602,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6603,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6604,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6605,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6606,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6607,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6608,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6609,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6610,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6611,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6612,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6613,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6614,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6615,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6616,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6617,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6618,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6619,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6620,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6621,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6622,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6623,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6624,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6625,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6626,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6627,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6628,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6629,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6630,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6631,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6632,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6633,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6634,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6635,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6636,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6637,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6638,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6639,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6640,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6641,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6642,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6643,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6644,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6645,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6646,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6647,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6648,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6649,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6650,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6651,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6652,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6653,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6654,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6655,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6656,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6657,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6658,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6659,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6660,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6661,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6662,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6663,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6664,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6665,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6666,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6667,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6668,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6669,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6670,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6671,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6672,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6673,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6674,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6675,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,6676,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
